"","AphiaID","url","scientificname","authority","status","unacceptreason","taxonRankID","rank","valid_AphiaID","valid_name","valid_authority","parentNameUsageID","kingdom","phylum","class","order","family","genus","citation","lsid","isMarine","isBrackish","isFreshwater","isTerrestrial","isExtinct","match_type","modified","NA."
"1010",140170,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140170","Lacuna vincta","(Montagu, 1803)","accepted",NA,220,"Species",140170,"Lacuna vincta","(Montagu, 1803)",138099,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Lacuna","MolluscaBase eds. (2022). MolluscaBase. Lacuna vincta (Montagu, 1803). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140170 on 2022-05-13","urn:lsid:marinespecies.org:taxname:140170",1,NA,NA,NA,NA,"exact","2004-12-21T15:54:05Z",NA
"1011",138239,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=138239","Euspira","Agassiz, 1837","accepted",NA,180,"Genus",138239,"Euspira","Agassiz, 1837",224937,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Naticidae","Euspira","MolluscaBase eds. (2022). MolluscaBase. Euspira Agassiz, 1837. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=138239 on 2022-05-13","urn:lsid:marinespecies.org:taxname:138239",1,0,0,0,0,"exact","2020-12-03T09:39:29.110Z",NA
"1012",123106,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=123106","Spatangoida","L. Agassiz, 1840","accepted",NA,100,"Order",123106,"Spatangoida","L. Agassiz, 1840",149864,"Animalia","Echinodermata","Echinoidea","Spatangoida",NA,NA,"Kroh, A.; Mooi, R. (2022). World Echinoidea Database. Spatangoida. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=123106 on 2022-05-13","urn:lsid:marinespecies.org:taxname:123106",1,0,0,0,0,"exact","2010-08-31T07:25:31.670Z",NA
"1013",134723,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=134723","Anoplodactylus petiolatus","(Krøyer, 1844)","accepted",NA,220,"Species",134723,"Anoplodactylus petiolatus","(Krøyer, 1844)",134592,"Animalia","Arthropoda","Pycnogonida","Pantopoda","Phoxichilidiidae","Anoplodactylus","Bamber, R.N.; El Nagar, A.; Arango, C.P. (Eds) (2022). Pycnobase: World Pycnogonida Database. Anoplodactylus petiolatus (Krøyer, 1844). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=134723 on 2022-05-13","urn:lsid:marinespecies.org:taxname:134723",1,0,0,0,NA,"exact","2007-01-19T16:36:29.470Z",NA
"1014",141304,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=141304","Obtusella intersecta","(S. Wood, 1857)","accepted",NA,220,"Species",141304,"Obtusella intersecta","(S. Wood, 1857)",138450,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Rissoidae","Obtusella","MolluscaBase eds. (2022). MolluscaBase. Obtusella intersecta (S. Wood, 1857). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=141304 on 2022-05-13","urn:lsid:marinespecies.org:taxname:141304",1,NA,NA,NA,NA,"exact","2017-04-02T14:50:26.217Z",NA
"1015",103791,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103791","Molgula occulta","Kupffer, 1875","accepted",NA,220,"Species",103791,"Molgula occulta","Kupffer, 1875",103509,"Animalia","Chordata","Ascidiacea","Stolidobranchia","Molgulidae","Molgula","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2022). Ascidiacea World Database. Molgula occulta Kupffer, 1875. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103791 on 2022-05-13","urn:lsid:marinespecies.org:taxname:103791",1,NA,0,0,NA,"exact","2007-12-05T12:32:01.097Z",NA
"1016",107737,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=107737","Jaxea nocturna","Nardo, 1847","accepted",NA,220,"Species",107737,"Jaxea nocturna","Nardo, 1847",107077,"Animalia","Arthropoda","Malacostraca","Decapoda","Laomediidae","Jaxea","WoRMS (2022). Jaxea nocturna Nardo, 1847. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=107737 on 2022-05-13","urn:lsid:marinespecies.org:taxname:107737",1,NA,NA,NA,NA,"exact","2004-12-21T15:54:05Z",NA
"1017",1603,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1603","Tubulariidae","Goldfuss, 1818","accepted",NA,140,"Family",1603,"Tubulariidae","Goldfuss, 1818",719741,"Animalia","Cnidaria","Hydrozoa","Anthoathecata","Tubulariidae",NA,"WoRMS (2022). Tubulariidae Goldfuss, 1818. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1603 on 2022-05-13","urn:lsid:marinespecies.org:taxname:1603",1,1,0,0,NA,"exact","2013-02-22T16:26:12.163Z",NA
"1018",116991,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=116991","Trachelobdella lubrica","(Grube, 1840)","accepted",NA,220,"Species",116991,"Trachelobdella lubrica","(Grube, 1840)",116946,"Animalia","Annelida","Clitellata","Rhynchobdellida","Piscicolidae","Trachelobdella","WoRMS (2022). Trachelobdella lubrica (Grube, 1840). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=116991 on 2022-05-13","urn:lsid:marinespecies.org:taxname:116991",1,NA,NA,0,NA,"exact","2014-06-11T01:49:19.173Z",NA
"1019",123206,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=123206","Amphiuridae","Ljungman, 1867","accepted",NA,140,"Family",123206,"Amphiuridae","Ljungman, 1867",1077097,"Animalia","Echinodermata","Ophiuroidea","Amphilepidida","Amphiuridae",NA,"Stöhr, S.; O’Hara, T.; Thuy, B. (Eds) (2022). World Ophiuroidea Database. Amphiuridae Ljungman, 1867. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=123206 on 2022-05-13","urn:lsid:marinespecies.org:taxname:123206",1,NA,NA,NA,0,"exact","2018-03-14T11:46:55.420Z",NA
"1020",130271,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=130271","Magelona mirabilis","(Johnston, 1865)","accepted",NA,220,"Species",130271,"Magelona mirabilis","(Johnston, 1865)",129341,"Animalia","Annelida","Polychaeta",NA,"Magelonidae","Magelona","Read, G.; Fauchald, K. (Ed.) (2022). World Polychaeta Database. Magelona mirabilis (Johnston, 1865). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=130271 on 2022-05-13","urn:lsid:marinespecies.org:taxname:130271",1,0,0,0,0,"exact","2008-03-26T11:36:43.420Z",NA
"1021",149,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=149","Buccinidae","Rafinesque, 1815","accepted",NA,140,"Family",149,"Buccinidae","Rafinesque, 1815",382214,"Animalia","Mollusca","Gastropoda","Neogastropoda","Buccinidae",NA,"MolluscaBase eds. (2022). MolluscaBase. Buccinidae Rafinesque, 1815. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149 on 2022-05-13","urn:lsid:marinespecies.org:taxname:149",1,1,NA,NA,NA,"exact","2010-10-10T10:26:13.040Z",NA
"1022",116998,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=116998","Aequorea","Péron & Lesueur, 1810","accepted",NA,180,"Genus",116998,"Aequorea","Péron & Lesueur, 1810",13553,"Animalia","Cnidaria","Hydrozoa","Leptothecata","Aequoreidae","Aequorea","Schuchert, P. (2022). World Hydrozoa Database. Aequorea Péron & Lesueur, 1810. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=116998 on 2022-05-13","urn:lsid:marinespecies.org:taxname:116998",1,0,0,0,NA,"exact","2018-10-25T19:42:08.273Z",NA
"1023",214,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=214","Anomiidae","Rafinesque, 1815","accepted",NA,140,"Family",214,"Anomiidae","Rafinesque, 1815",153024,"Animalia","Mollusca","Bivalvia","Pectinida","Anomiidae",NA,"MolluscaBase eds. (2022). MolluscaBase. Anomiidae Rafinesque, 1815. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=214 on 2022-05-13","urn:lsid:marinespecies.org:taxname:214",1,1,NA,NA,NA,"exact","2010-07-09T11:19:22.320Z",NA
"1024",129844,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=129844","Laetmonice filicornis","Kinberg, 1856","accepted",NA,220,"Species",129844,"Laetmonice filicornis","Kinberg, 1856",129196,"Animalia","Annelida","Polychaeta","Phyllodocida","Aphroditidae","Laetmonice","Read, G.; Fauchald, K. (Ed.) (2022). World Polychaeta Database. Laetmonice filicornis Kinberg, 1856. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=129844 on 2022-05-13","urn:lsid:marinespecies.org:taxname:129844",1,0,0,0,0,"exact","2008-03-26T11:36:43.420Z",NA
"1025",124850,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=124850","Ophiocten affinis","(Lütken, 1858)","accepted",NA,220,"Species",124850,"Ophiocten affinis","(Lütken, 1858)",123561,"Animalia","Echinodermata","Ophiuroidea","Ophiurida","Ophiuridae","Ophiocten","Stöhr, S.; O’Hara, T.; Thuy, B. (Eds) (2022). World Ophiuroidea Database. Ophiocten affinis (Lütken, 1858). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=124850 on 2022-05-13","urn:lsid:marinespecies.org:taxname:124850",1,0,0,0,NA,"exact","2007-02-27T11:24:49.560Z",NA
"1026",117913,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=117913","Sertularia cupressina","Linnaeus, 1758","accepted",NA,220,"Species",117913,"Sertularia cupressina","Linnaeus, 1758",117234,"Animalia","Cnidaria","Hydrozoa","Leptothecata","Sertulariidae","Sertularia","Schuchert, P. (2022). World Hydrozoa Database. Sertularia cupressina Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=117913 on 2022-05-13","urn:lsid:marinespecies.org:taxname:117913",1,NA,0,0,0,"exact","2014-06-30T18:37:19.383Z",NA
"1027",107163,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=107163","Munida sarsi","Huus, 1935","accepted",NA,220,"Species",107163,"Munida sarsi","Huus, 1935",106835,"Animalia","Arthropoda","Malacostraca","Decapoda","Munididae","Munida","WoRMS (2022). Munida sarsi Huus, 1935. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=107163 on 2022-05-13","urn:lsid:marinespecies.org:taxname:107163",1,0,0,0,0,"exact","2022-02-04T11:15:16.970Z",NA
"1028",1248,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1248","Ctenophora","Eschscholtz, 1829","accepted",NA,30,"Phylum",1248,"Ctenophora","Eschscholtz, 1829",2,"Animalia","Ctenophora",NA,NA,NA,NA,"Mills, C.E. Internet (1998-present). Phylum Ctenophora: list of all valid species names. Electronic internet document. Ctenophora. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1248 on 2022-05-13","urn:lsid:marinespecies.org:taxname:1248",1,1,NA,NA,NA,"exact","2004-12-21T15:54:05.437Z",NA
"1029",106683,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=106683","Penaeoidea","Rafinesque, 1815","accepted",NA,130,"Superfamily",106683,"Penaeoidea","Rafinesque, 1815",106669,"Animalia","Arthropoda","Malacostraca","Decapoda",NA,NA,"WoRMS (2022). Penaeoidea Rafinesque, 1815. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=106683 on 2022-05-13","urn:lsid:marinespecies.org:taxname:106683",1,1,NA,NA,NA,"exact","2004-12-21T15:54:05Z",NA
"1030",100961,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=100961","Paraphellia expansa","Haddon, 1886","accepted",NA,220,"Species",100961,"Paraphellia expansa","Haddon, 1886",100761,"Animalia","Cnidaria","Anthozoa","Actiniaria","Hormathiidae","Paraphellia","Daly, M.; Fautin, D. (2022). World List of Actiniaria. Paraphellia expansa Haddon, 1886. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=100961 on 2022-05-13","urn:lsid:marinespecies.org:taxname:100961",1,NA,NA,NA,NA,"exact","2015-10-13T10:34:41.473Z",NA
"1031",113,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=113","Patellidae","Rafinesque, 1815","accepted",NA,140,"Family",113,"Patellidae","Rafinesque, 1815",156481,"Animalia","Mollusca","Gastropoda",NA,"Patellidae",NA,"WoRMS (2022). Patellidae Rafinesque, 1815. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=113 on 2022-05-13","urn:lsid:marinespecies.org:taxname:113",1,0,0,0,0,"exact","2019-05-20T05:59:39.017Z",NA
"1032",69,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=69","Ischnochitonidae","Dall, 1889","accepted",NA,140,"Family",69,"Ischnochitonidae","Dall, 1889",385404,"Animalia","Mollusca","Polyplacophora","Chitonida","Ischnochitonidae",NA,"MolluscaBase eds. (2022). MolluscaBase. Ischnochitonidae Dall, 1889. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=69 on 2022-05-13","urn:lsid:marinespecies.org:taxname:69",1,NA,NA,NA,NA,"exact","2009-03-19T13:29:13.637Z",NA
"1033",107420,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=107420","Pilumnus spinifer","H. Milne Edwards, 1834","accepted",NA,220,"Species",107420,"Pilumnus spinifer","H. Milne Edwards, 1834",106941,"Animalia","Arthropoda","Malacostraca","Decapoda","Pilumnidae","Pilumnus","WoRMS (2022). Pilumnus spinifer H. Milne Edwards, 1834. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=107420 on 2022-05-13","urn:lsid:marinespecies.org:taxname:107420",1,0,0,0,0,"exact","2022-04-24T17:11:48.973Z",NA
"1034",138135,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=138135","Littorina","Férussac, 1822","accepted",NA,180,"Genus",138135,"Littorina","Férussac, 1822",153707,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Littorinidae","Littorina","MolluscaBase eds. (2022). MolluscaBase. Littorina Férussac, 1822. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=138135 on 2022-05-13","urn:lsid:marinespecies.org:taxname:138135",1,NA,NA,NA,NA,"exact","2018-06-03T06:05:16.850Z",NA
"1035",106888,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=106888","Goneplax","Leach, 1814","accepted",NA,180,"Genus",106888,"Goneplax","Leach, 1814",106757,"Animalia","Arthropoda","Malacostraca","Decapoda","Goneplacidae","Goneplax","WoRMS (2022). Goneplax Leach, 1814. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=106888 on 2022-05-13","urn:lsid:marinespecies.org:taxname:106888",1,0,0,0,0,"exact","2022-04-15T14:12:31.117Z",NA
"1036",103450,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103450","Styelidae","Herdman, 1881","accepted",NA,140,"Family",103450,"Styelidae","Herdman, 1881",103436,"Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae",NA,"Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2022). Ascidiacea World Database. Styelidae Herdman, 1881. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103450 on 2022-05-13","urn:lsid:marinespecies.org:taxname:103450",1,NA,0,0,NA,"exact","2021-02-22T12:46:39.990Z",NA
"1037",378492,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=378492","Varicorbula gibba","(Olivi, 1792)","accepted",NA,220,"Species",378492,"Varicorbula gibba","(Olivi, 1792)",378491,"Animalia","Mollusca","Bivalvia","Myida","Corbulidae","Varicorbula","MolluscaBase eds. (2022). MolluscaBase. Varicorbula gibba (Olivi, 1792). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=378492 on 2022-05-13","urn:lsid:marinespecies.org:taxname:378492",1,NA,NA,NA,NA,"exact","2020-09-09T20:34:58.590Z",NA
"1038",123135,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=123135","Goniasteridae","Forbes, 1841","accepted",NA,140,"Family",123135,"Goniasteridae","Forbes, 1841",123090,"Animalia","Echinodermata","Asteroidea","Valvatida","Goniasteridae",NA,"Mah, C.L. (2022). World Asteroidea Database. Goniasteridae Forbes, 1841. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=123135 on 2022-05-13","urn:lsid:marinespecies.org:taxname:123135",1,0,0,0,0,"exact","2007-12-17T23:27:22.800Z",NA
"1039",107313,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=107313","Achaeus cranchii","Leach, 1817","accepted",NA,220,"Species",107313,"Achaeus cranchii","Leach, 1817",106897,"Animalia","Arthropoda","Malacostraca","Decapoda","Inachidae","Achaeus","WoRMS (2022). Achaeus cranchii Leach, 1817. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=107313 on 2022-05-13","urn:lsid:marinespecies.org:taxname:107313",1,0,0,0,0,"exact","2022-05-13T08:15:22.193Z",NA
"1040",123987,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=123987","Asterina gibbosa","(Pennant, 1777)","accepted",NA,220,"Species",123987,"Asterina gibbosa","(Pennant, 1777)",123281,"Animalia","Echinodermata","Asteroidea","Valvatida","Asterinidae","Asterina","Mah, C.L. (2022). World Asteroidea Database. Asterina gibbosa (Pennant, 1777). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=123987 on 2022-05-13","urn:lsid:marinespecies.org:taxname:123987",1,0,0,0,0,"exact","2008-12-10T02:34:30.390Z",NA
"1041",149898,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=149898","Parastichopus regalis","(Cuvier, 1817)","accepted",NA,220,"Species",149898,"Parastichopus regalis","(Cuvier, 1817)",123458,"Animalia","Echinodermata","Holothuroidea","Synallactida","Stichopodidae","Parastichopus","WoRMS (2022). Parastichopus regalis (Cuvier, 1817). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=149898 on 2022-05-13","urn:lsid:marinespecies.org:taxname:149898",1,0,0,0,NA,"exact","2010-10-14T14:30:08.307Z",NA
"1042",124020,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=124020","Ceramaster granularis","(Retzius, 1783)","accepted",NA,220,"Species",124020,"Ceramaster granularis","(Retzius, 1783)",123291,"Animalia","Echinodermata","Asteroidea","Valvatida","Goniasteridae","Ceramaster","Mah, C.L. (2022). World Asteroidea Database. Ceramaster granularis (Retzius, 1783). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=124020 on 2022-05-13","urn:lsid:marinespecies.org:taxname:124020",1,0,0,0,0,"exact","2008-12-13T01:01:45.867Z",NA
"1043",204,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=204","Nuculidae","Gray, 1824","accepted",NA,140,"Family",204,"Nuculidae","Gray, 1824",14656,"Animalia","Mollusca","Bivalvia","Nuculida","Nuculidae",NA,"MolluscaBase eds. (2022). MolluscaBase. Nuculidae Gray, 1824. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=204 on 2022-05-13","urn:lsid:marinespecies.org:taxname:204",1,NA,NA,NA,NA,"exact","2012-01-04T17:55:52.050Z",NA
"1044",125464,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=125464","Clupeidae","Cuvier, 1816","accepted",NA,140,"Family",125464,"Clupeidae","Cuvier, 1816",10297,"Animalia","Chordata","Actinopteri","Clupeiformes","Clupeidae",NA,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Clupeidae Cuvier, 1816. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=125464 on 2022-05-13","urn:lsid:marinespecies.org:taxname:125464",1,1,1,NA,NA,"exact","2015-04-17T08:48:21.843Z",NA
"1045",106863,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=106863","Nephrops","Leach, 1814","accepted",NA,180,"Genus",106863,"Nephrops","Leach, 1814",106741,"Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Nephrops","WoRMS (2022). Nephrops Leach, 1814. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=106863 on 2022-05-13","urn:lsid:marinespecies.org:taxname:106863",1,NA,NA,NA,NA,"exact","2022-05-13T08:15:22.193Z",NA
"1046",141912,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=141912","Dosinia lupinus","(Linnaeus, 1758)","accepted",NA,220,"Species",141912,"Dosinia lupinus","(Linnaeus, 1758)",138636,"Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Dosinia","MolluscaBase eds. (2022). MolluscaBase. Dosinia lupinus (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=141912 on 2022-05-13","urn:lsid:marinespecies.org:taxname:141912",1,NA,NA,NA,NA,"exact","2004-12-21T15:54:05Z",NA
"1047",106757,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=106757","Goneplacidae","MacLeay, 1838","accepted",NA,140,"Family",106757,"Goneplacidae","MacLeay, 1838",106698,"Animalia","Arthropoda","Malacostraca","Decapoda","Goneplacidae",NA,"WoRMS (2022). Goneplacidae MacLeay, 1838. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=106757 on 2022-05-13","urn:lsid:marinespecies.org:taxname:106757",1,0,0,0,0,"exact","2020-07-27T05:57:52.570Z",NA
"1048",101383,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=101383","Gammaridae","Leach, 1814","accepted",NA,140,"Family",101383,"Gammaridae","Leach, 1814",720708,"Animalia","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,"Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Coleman, C.O.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Sket, B.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Vonk, R.; White, K.; Zeidler, W. (2022). World Amphipoda Database. Gammaridae Leach, 1814. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=101383 on 2022-05-13","urn:lsid:marinespecies.org:taxname:101383",1,1,1,NA,NA,"exact","2013-11-26T11:25:10.077Z",NA
"1049",138223,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=138223","Modiolus","Lamarck, 1799","accepted",NA,180,"Genus",138223,"Modiolus","Lamarck, 1799",510724,"Animalia","Mollusca","Bivalvia","Mytilida","Mytilidae","Modiolus","MolluscaBase eds. (2022). MolluscaBase. Modiolus Lamarck, 1799. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=138223 on 2022-05-13","urn:lsid:marinespecies.org:taxname:138223",1,1,NA,NA,NA,"exact","2019-07-31T03:29:30.590Z",NA
"1050",151344,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=151344","Helcion","Montfort, 1810","accepted",NA,180,"Genus",151344,"Helcion","Montfort, 1810",113,"Animalia","Mollusca","Gastropoda",NA,"Patellidae","Helcion","MolluscaBase eds. (2022). MolluscaBase. Helcion Montfort, 1810. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=151344 on 2022-05-13","urn:lsid:marinespecies.org:taxname:151344",1,0,0,0,0,"exact","2020-06-06T16:15:04.227Z",NA
"1051",107379,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=107379","Callinectes sapidus","Rathbun, 1896","accepted",NA,220,"Species",107379,"Callinectes sapidus","Rathbun, 1896",106921,"Animalia","Arthropoda","Malacostraca","Decapoda","Portunidae","Callinectes","WoRMS (2022). Callinectes sapidus Rathbun, 1896. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=107379 on 2022-05-13","urn:lsid:marinespecies.org:taxname:107379",1,1,1,0,0,"exact","2022-04-17T17:09:06.077Z",NA
"1052",127383,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127383","Nerophis lumbriciformis","(Jenyns, 1835)","accepted",NA,220,"Species",127383,"Nerophis lumbriciformis","(Jenyns, 1835)",126226,"Animalia","Chordata","Actinopteri","Syngnathiformes","Syngnathidae","Nerophis","Froese, R. and D. Pauly. Editors. (2022). FishBase. Nerophis lumbriciformis (Jenyns, 1835). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127383 on 2022-05-13","urn:lsid:marinespecies.org:taxname:127383",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"1053",124635,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=124635","Leptopentacta elongata","(Düben & Koren, 1846)","unaccepted",NA,220,"Species",1474372,"Paraleptopentacta elongata","(Düben & Koren, 1846)",123481,"Animalia","Echinodermata","Holothuroidea","Dendrochirotida","Cucumariidae","Leptopentacta","WoRMS (2022). Leptopentacta elongata (Düben & Koren, 1846). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=124635 on 2022-05-13","urn:lsid:marinespecies.org:taxname:124635",1,0,0,0,NA,"exact","2021-01-03T14:13:46.337Z",NA
"1054",236715,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=236715","Talochlamys pusio","(Linnaeus, 1758)","accepted",NA,220,"Species",236715,"Talochlamys pusio","(Linnaeus, 1758)",236713,"Animalia","Mollusca","Bivalvia","Pectinida","Pectinidae","Talochlamys","MolluscaBase eds. (2022). MolluscaBase. Talochlamys pusio (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=236715 on 2022-05-13","urn:lsid:marinespecies.org:taxname:236715",1,NA,0,0,0,"exact","2009-04-23T22:24:00.400Z",NA
"1055",135305,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=135305","Pelagia noctiluca","(Forsskål, 1775)","accepted",NA,220,"Species",135305,"Pelagia noctiluca","(Forsskål, 1775)",135262,"Animalia","Cnidaria","Scyphozoa","Semaeostomeae","Pelagiidae","Pelagia","Collins, A. G.; Jarms, G.; Morandini, A. C. (2022). World List of Scyphozoa. Pelagia noctiluca (Forsskål, 1775). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=135305 on 2022-05-13","urn:lsid:marinespecies.org:taxname:135305",1,NA,NA,NA,NA,"exact","2004-12-21T15:54:05Z",NA
